CH_CLOSING_PRICE,CH_SYMBOL,Percentage_Diff,Greater_Than_30
607.6,AUBANK,-1.1550349764112622,False
609.5,AUBANK,0.3127057274522782,False
618.95,AUBANK,1.550451189499591,False
608.85,AUBANK,-1.6317957831812002,False
599.8,AUBANK,-1.4864088034819867,False
637.95,AUBANK,6.360453484494855,False
633.6,AUBANK,-0.6818716200329256,False
645.3,AUBANK,1.846590909090895,False
645.0,AUBANK,-0.046490004648991334,False
633.9,AUBANK,-1.7209302325581377,False
630.15,AUBANK,-0.5915759583530522,False
624.85,AUBANK,-0.8410695866063578,False
627.95,AUBANK,0.4961190685764727,False
635.1,AUBANK,1.1386256867584876,False
633.85,AUBANK,-0.1968193985199207,False
638.7,AUBANK,0.7651652599195424,False
622.95,AUBANK,-2.465946453734147,False
621.65,AUBANK,-0.20868448511117688,False
624.35,AUBANK,0.43432799806966127,False
624.3,AUBANK,-0.008008328661823771,False
615.5,AUBANK,-1.4095787281755534,False
603.3,AUBANK,-1.9821283509342091,False
619.45,AUBANK,2.6769434775402168,False
620.65,AUBANK,0.19372023569295127,False
571.75,AUBANK,-7.878836703456049,False
566.8,AUBANK,-0.8657630083078294,False
571.25,AUBANK,0.7851093860268277,False
584.2,AUBANK,2.266958424507659,False
576.05,AUBANK,-1.3950701814447242,False
576.9,AUBANK,0.14755663570871214,False
583.95,AUBANK,1.2220488819552955,False
578.25,AUBANK,-0.9761109684048419,False
569.85,AUBANK,-1.4526588845654942,False
560.15,AUBANK,-1.7022023339475334,False
559.9,AUBANK,-0.04463090243684853,False
565.95,AUBANK,1.0805500982318472,False
564.25,AUBANK,-0.3003798922166401,False
563.0,AUBANK,-0.22153300841825097,False
561.5,AUBANK,-0.2664298401420906,False
565.0,AUBANK,0.6233303650934996,False
589.35,AUBANK,4.309734513274344,False
591.6,AUBANK,0.38177653346906926,False
605.05,AUBANK,2.273495605138587,False
620.95,AUBANK,2.627881993223724,False
634.75,AUBANK,2.222401159513643,False
633.9,AUBANK,-0.13391098857817862,False
632.25,AUBANK,-0.2602934216753394,False
634.45,AUBANK,0.3479636219849924,False
638.75,AUBANK,0.6777523839545996,False
707.85,AUBANK,10.818003913894337,False
626.35,AUBANK,-11.513738786466055,False
625.25,AUBANK,-0.17562065937575255,False
636.6,AUBANK,1.8152738904438248,False
634.95,AUBANK,-0.25918944392082643,False
629.0,AUBANK,-0.9370816599732379,False
622.6,AUBANK,-1.0174880763116012,False
616.5,AUBANK,-0.9797622871827838,False
618.9,AUBANK,0.389294403892948,False
595.6,AUBANK,-3.76474390046857,False
603.9,AUBANK,1.393552719946256,False
594.7,AUBANK,-1.5234310316277422,False
593.8,AUBANK,-0.15133680847487785,False
590.75,AUBANK,-0.5136409565510203,False
581.9,AUBANK,-1.4980956411341562,False
581.75,AUBANK,-0.025777625021472517,False
599.35,AUBANK,3.0253545337344256,False
599.1,AUBANK,-0.04171185450905224,False
588.15,AUBANK,-1.8277416124186319,False
592.5,AUBANK,0.7396072430502443,False
599.95,AUBANK,1.2573839662447295,False
586.2,AUBANK,-2.2918576548045633,False
590.4,AUBANK,0.7164790174001956,False
571.15,AUBANK,-3.2605013550135453,False
569.85,AUBANK,-0.22761096034316086,False
575.55,AUBANK,1.0002632271650214,False
578.0,AUBANK,0.42567978455392286,False
580.1,AUBANK,0.3633217993079585,False
571.75,AUBANK,-1.4394069987933134,False
395.85,AADHARHFC,,False
401.55,AADHARHFC,1.4399393709738417,False
399.2,AADHARHFC,-0.585232225127641,False
395.55,AADHARHFC,-0.9143286573146225,False
384.65,AADHARHFC,-2.755656680571361,False
422.2,AADHARHFC,9.762121409073178,False
418.5,AADHARHFC,-0.8763619137849288,False
435.7,AADHARHFC,4.1099163679808814,False
438.75,AADHARHFC,0.7000229515721879,False
437.05,AADHARHFC,-0.38746438746438683,False
429.95,AADHARHFC,-1.6245280860313516,False
433.75,AADHARHFC,0.8838237004302751,False
424.85,AADHARHFC,-2.051873198847254,False
424.25,AADHARHFC,-0.14122631517006212,False
425.6,AADHARHFC,0.3182086034178022,False
423.05,AADHARHFC,-0.5991541353383534,False
426.2,AADHARHFC,0.7445928377260325,False
424.55,AADHARHFC,-0.3871421867667757,False
434.25,AADHARHFC,2.284772111647615,False
422.6,AADHARHFC,-2.682786413356353,False
419.8,AADHARHFC,-0.6625650733554256,False
421.2,AADHARHFC,0.33349213911386677,False
428.2,AADHARHFC,1.6619183285849992,False
421.15,AADHARHFC,-1.6464269033162116,False
424.05,AADHARHFC,0.6885907633859656,False
422.85,AADHARHFC,-0.282985496993271,False
422.45,AADHARHFC,-0.09459619250326012,False
422.95,AADHARHFC,0.11835720203574596,False
405.7,AADHARHFC,-4.078496276155574,False
404.95,AADHARHFC,-0.1848656642839508,False
397.2,AADHARHFC,-1.9138165205580981,False
395.5,AADHARHFC,-0.4279959718026194,False
397.25,AADHARHFC,0.4424778761061843,False
439.5,AADHARHFC,10.635619886721216,False
444.65,AADHARHFC,1.171786120591567,False
451.4,AADHARHFC,1.5180479028449323,False
449.65,AADHARHFC,-0.38768276473194474,False
457.2,AADHARHFC,1.6790837317913976,False
464.1,AADHARHFC,1.5091863517060489,False
459.85,AADHARHFC,-0.9157509157509125,False
435.85,AADHARHFC,-5.219093182559531,False
428.95,AADHARHFC,-1.5831134564643912,False
423.9,AADHARHFC,-1.1772933908380967,False
434.85,AADHARHFC,2.583156404812459,False
422.4,AADHARHFC,-2.8630562262849324,False
424.25,AADHARHFC,0.4379734848484862,False
422.95,AADHARHFC,-0.306423099587505,False
416.8,AADHARHFC,-1.4540725854119807,False
400.25,AADHARHFC,-3.9707293666026877,False
406.2,AADHARHFC,1.486570893191752,False
423.9,AADHARHFC,4.357459379615958,False
418.05,AADHARHFC,-1.3800424628449992,False
432.75,AADHARHFC,3.5163257983494844,False
433.35,AADHARHFC,0.1386481802426287,False
435.45,AADHARHFC,0.48459674627898686,False
440.55,AADHARHFC,1.1712022046159287,False
434.15,AADHARHFC,-1.4527295426171927,False
430.15,AADHARHFC,-0.921340550500982,False
426.5,AADHARHFC,-0.8485412065558529,False
422.2,AADHARHFC,-1.0082063305978939,False
498.9,AADHARHFC,18.166745618190426,False
510.45,AADHARHFC,2.315093205051122,False
506.95,AADHARHFC,-0.6856695072974817,False
479.65,AADHARHFC,-5.385146464148338,False
488.35,AADHARHFC,1.8138225789638307,False
469.25,AADHARHFC,-3.911129312992734,False
458.05,AADHARHFC,-2.3867874267448075,False
443.4,AADHARHFC,-3.1983407924899065,False
435.5,AADHARHFC,-1.781686964366258,False
428.15,AADHARHFC,-1.6877152698048237,False
449.05,AADHARHFC,4.881466775662746,False
439.4,AADHARHFC,-2.14898118249639,False
440.7,AADHARHFC,0.2958579881656931,False
440.9,AADHARHFC,0.045382346267297535,False
444.95,AADHARHFC,0.9185756407348533,False
458.5,AADHARHFC,3.045285987189583,False
446.75,AADHARHFC,-2.562704471101418,False
437.7,AADHARHFC,-2.0257414661443818,False
439.05,AADHARHFC,0.30843043180261986,False
430.05,AADHARHFC,-2.0498804236419588,False
419.25,AADHARHFC,-2.511335891175448,False
420.0,AADHARHFC,0.17889087656528524,False
414.7,AADHARHFC,-1.261904761904764,False
419.6,AADHARHFC,1.1815770436460094,False
431.05,AADHARHFC,2.728789323164915,False
450.4,AADHARHFC,4.489038394617784,False
452.6,AADHARHFC,0.4884547069271772,False
439.5,AADHARHFC,-2.8943879805567896,False
421.75,AADHARHFC,-4.038680318543797,False
400.25,AADHARHFC,-5.097806757557799,False
385.5,AADHARHFC,-3.6851967520299844,False
394.4,AADHARHFC,2.3086900129701604,False
393.95,AADHARHFC,-0.11409736308316543,False
391.2,AADHARHFC,-0.6980581292042154,False
405.15,AADHARHFC,3.5659509202453865,False
407.45,AADHARHFC,0.5676909786498818,False
400.65,AADHARHFC,-1.6689164314639848,False
397.6,AADHARHFC,-0.761262947709962,False
397.25,AADHARHFC,-0.08802816901408717,False
386.7,AADHARHFC,-2.6557583385777295,False
383.9,AADHARHFC,-0.7240755107318364,False
384.45,AADHARHFC,0.14326647564470996,False
389.8,AADHARHFC,1.3915983873065585,False
418.95,AADHARHFC,7.478193945613132,False
416.5,AADHARHFC,-0.5847953216374213,False
433.65,AADHARHFC,4.117647058823515,False
443.45,AADHARHFC,2.259887005649719,False
428.4,AADHARHFC,-3.3938437253354437,False
437.2,AADHARHFC,2.0541549953314586,False
436.7,AADHARHFC,-0.11436413540714119,False
457.8,AADHARHFC,4.831692237233809,False
462.8,AADHARHFC,1.0921799912625652,False
466.6,AADHARHFC,0.8210890233362189,False
455.5,AADHARHFC,-2.3789112730390083,False
457.55,AADHARHFC,0.4500548847420349,False
459.7,AADHARHFC,0.46989400065566844,False
464.25,AADHARHFC,0.9897759408309836,False
440.05,AADHARHFC,-5.2127086698976814,False
438.1,AADHARHFC,-0.4431314623338234,False
435.35,AADHARHFC,-0.6277105683633821,False
431.8,AADHARHFC,-0.8154358562076469,False
429.55,AADHARHFC,-0.5210745715609089,False
419.9,AADHARHFC,-2.2465370736817647,False
426.25,AADHARHFC,1.5122648249583204,False
438.8,AADHARHFC,2.944281524926695,False
445.85,AADHARHFC,1.6066545123062825,False
457.05,AADHARHFC,2.512055624088827,False
465.9,AADHARHFC,1.9363308171972404,False
450.4,AADHARHFC,-3.3268941833011323,False
476.85,AADHARHFC,5.872557726465377,False
460.05,AADHARHFC,-3.5231204781377867,False
461.85,AADHARHFC,0.3912618193674611,False
447.15,AADHARHFC,-3.1828515751867625,False
443.65,AADHARHFC,-0.782735100078269,False
459.15,AADHARHFC,3.4937450693113936,False
452.5,AADHARHFC,-1.4483284329739665,False
446.45,AADHARHFC,-1.3370165745856366,False
439.7,AADHARHFC,-1.5119274274834837,False
427.15,AADHARHFC,-2.8542187855356005,False
406.9,AADHARHFC,-4.740723399274261,False
402.4,AADHARHFC,-1.1059228311624425,False
412.7,AADHARHFC,2.5596421471173025,False
418.45,AADHARHFC,1.3932638720620227,False
427.3,AADHARHFC,2.1149480224638584,False
421.75,AADHARHFC,-1.2988532646852402,False
341.9,AADHARHFC,-18.933017190278612,False
340.35,AADHARHFC,-0.4533489324363704,False
331.4,AADHARHFC,-2.6296459526957694,False
338.8,AADHARHFC,2.2329511164755678,False
340.05,AADHARHFC,0.3689492325855914,False
343.5,AADHARHFC,1.0145566828407615,False
347.9,AADHARHFC,1.280931586608447,False
334.9,AADHARHFC,-3.7367059499856303,False
339.2,AADHARHFC,1.28396536279487,False
346.1,AADHARHFC,2.0341981132075526,False
366.2,AADHARHFC,5.807570066454781,False
385.55,AADHARHFC,5.283997815401431,False
380.1,AADHARHFC,-1.4135650369601849,False
390.75,AADHARHFC,2.8018942383583267,False
395.5,AADHARHFC,1.2156110044785562,False
420.15,AADHARHFC,6.232616940581526,False
413.85,AADHARHFC,-1.4994644769725007,False
402.75,AADHARHFC,-2.6821312069590486,False
397.25,AADHARHFC,-1.3656114214773418,False
396.2,AADHARHFC,-0.2643171806167466,False
388.2,AADHARHFC,-2.0191822311963703,False
390.3,AADHARHFC,0.5409582689335446,False
407.75,AADHARHFC,4.470919805277984,False
413.15,AADHARHFC,1.3243408951563396,False
408.75,AADHARHFC,-1.0649885029650141,False
418.85,AADHARHFC,2.470948012232421,False
422.6,AADHARHFC,0.8953085830249563,False
440.05,AADHARHFC,4.129200189304294,False
329.45,AADHARHFC,-25.133507555959554,False
361.1,AADHARHFC,9.606920625284566,False
351.15,AADHARHFC,-2.755469399058441,False
348.3,AADHARHFC,-0.8116189662537243,False
342.7,AADHARHFC,-1.6078093597473475,False
343.35,AADHARHFC,0.1896702655383775,False
333.35,AADHARHFC,-2.9124799767001552,False
341.9,AADHARHFC,2.564871756412157,False
1666.1,AAVAS,,False
1700.7,AAVAS,2.0767060800672255,False
1685.95,AAVAS,-0.8672899394366995,False
1727.85,AAVAS,2.48524570716806,False
1725.05,AAVAS,-0.1620511039731487,False
1683.55,AAVAS,-2.4057273702211557,False
1673.8,AAVAS,-0.579133378872021,False
1678.05,AAVAS,0.2539132512844988,False
1663.85,AAVAS,-0.8462203152468706,False
1669.5,AAVAS,0.3395738798569692,False
1664.1,AAVAS,-0.32345013477089735,False
1682.35,AAVAS,1.0966889009073943,False
1679.3,AAVAS,-0.1812940232412963,False
1665.3,AAVAS,-0.8336807002917834,False
1672.55,AAVAS,0.4353569927340484,False
1669.05,AAVAS,-0.20926130758422978,False
1663.9,AAVAS,-0.3085587609717999,False
1661.55,AAVAS,-0.14123444918565653,False
1659.1,AAVAS,-0.14745267972676723,False
1679.55,AAVAS,1.232595985775431,False
1677.85,AAVAS,-0.10121758804442216,False
1695.65,AAVAS,1.0608814852340887,False
1701.35,AAVAS,0.3361542771208592,False
1691.0,AAVAS,-0.6083404355364808,False
1699.45,AAVAS,0.49970431697221596,False
1680.75,AAVAS,-1.1003559975286126,False
1679.75,AAVAS,-0.05949724825227154,False
1667.55,AAVAS,-0.7262985563327939,False
1637.0,AAVAS,-1.8320290246169546,False
1638.2,AAVAS,0.07330482590104381,False
1638.4,AAVAS,0.01220852154804053,False
1639.15,AAVAS,0.0457763671875,False
1638.25,AAVAS,-0.054906506421015244,False
1672.65,AAVAS,2.099801617579744,False
1682.8,AAVAS,0.606821510776312,False
1688.7,AAVAS,0.35060613263608875,False
1679.3,AAVAS,-0.5566412032924739,False
1684.7,AAVAS,0.3215625558268487,False
1705.9,AAVAS,1.2583842820680369,False
1662.4,AAVAS,-2.5499736209625423,False
1656.3,AAVAS,-0.3669393647738328,False
1654.55,AAVAS,-0.10565718770754184,False
1659.25,AAVAS,0.2840651536671679,False
1650.2,AAVAS,-0.5454271508211539,False
1641.2,AAVAS,-0.5453884377651153,False
1640.55,AAVAS,-0.03960516695101779,False
1641.3,AAVAS,0.04571637560573105,False
1637.4,AAVAS,-0.23761652348747164,False
1653.0,AAVAS,0.9527299377061205,False
1657.6,AAVAS,0.27828191167573735,False
1671.7,AAVAS,0.850627413127425,False
1670.35,AAVAS,-0.08075611652809123,False
1673.15,AAVAS,0.1676295387194493,False
1663.45,AAVAS,-0.5797447927561761,False
1677.7,AAVAS,0.8566533409480215,False
1659.6,AAVAS,-1.0788579603028037,False
1664.15,AAVAS,0.27416244878284424,False
1653.15,AAVAS,-0.6609981071417859,False
1660.2,AAVAS,0.42645857907630536,False
1683.55,AAVAS,1.4064570533670606,False
1898.85,AAVAS,12.788452971399721,False
1895.2,AAVAS,-0.1922216078152461,False
1888.25,AAVAS,-0.3667159138877163,False
1885.05,AAVAS,-0.16946908513173486,False
1819.85,AAVAS,-3.458794196440418,False
1816.45,AAVAS,-0.18682858477345743,False
1850.6,AAVAS,1.880040738803701,False
1778.4,AAVAS,-3.90143737166323,False
1776.9,AAVAS,-0.08434547908232615,False
1727.3,AAVAS,-2.791378243007492,False
1741.8,AAVAS,0.8394604295721697,False
1722.55,AAVAS,-1.105178550924335,False
1721.5,AAVAS,-0.06095614060549481,False
1718.85,AAVAS,-0.15393552134767008,False
1728.05,AAVAS,0.5352415859440907,False
1776.35,AAVAS,2.7950580133676572,False
1746.6,AAVAS,-1.674782559743293,False
1728.0,AAVAS,-1.064926142219158,False
1731.15,AAVAS,0.1822916666666785,False
1706.3,AAVAS,-1.4354619761430376,False
1681.3,AAVAS,-1.4651585301529657,False
1684.85,AAVAS,0.21114613691786133,False
1668.95,AAVAS,-0.9437041873163743,False
1673.95,AAVAS,0.2995895622996514,False
1648.8,AAVAS,-1.502434361838767,False
1656.0,AAVAS,0.4366812227074357,False
1668.75,AAVAS,0.7699275362318847,False
1672.65,AAVAS,0.23370786516854203,False
1716.25,AAVAS,2.606642154664751,False
1703.25,AAVAS,-0.7574654042243223,False
1675.55,AAVAS,-1.626302656685752,False
1680.1,AAVAS,0.27155262451135087,False
1661.85,AAVAS,-1.0862448663770063,False
1673.3,AAVAS,0.6889911845232799,False
1700.05,AAVAS,1.5986374230562372,False
1694.15,AAVAS,-0.34704861621716043,False
1682.45,AAVAS,-0.6906118112327775,False
1686.95,AAVAS,0.26746708668905494,False
1690.35,AAVAS,0.20154717092977226,False
1720.1,AAVAS,1.7599905345046851,False
1710.65,AAVAS,-0.5493866635660649,False
1720.75,AAVAS,0.5904188466372418,False
1709.6,AAVAS,-0.6479732674705807,False
1725.75,AAVAS,0.944665418811419,False
1741.45,AAVAS,0.9097493843256643,False
1815.75,AAVAS,4.2665594762984815,False
1875.85,AAVAS,3.30992702739914,False
1839.55,AAVAS,-1.9351227443558883,False
1832.95,AAVAS,-0.3587833981136601,False
1777.05,AAVAS,-3.04972857961211,False
1799.0,AAVAS,1.235193157198733,False
1846.5,AAVAS,2.6403557531962107,False
1802.9,AAVAS,-2.361223937178436,False
1827.85,AAVAS,1.3838815242109836,False
1819.55,AAVAS,-0.4540854008808104,False
1869.3,AAVAS,2.734192520128609,False
1862.8,AAVAS,-0.3477237468571093,False
1859.0,AAVAS,-0.20399398754562537,False
1794.85,AAVAS,-3.450779989241537,False
1779.05,AAVAS,-0.8802964035991789,False
1797.15,AAVAS,1.0173969253253201,False
1800.4,AAVAS,0.18084188854574634,False
1801.5,AAVAS,0.061097533881349086,False
1789.9,AAVAS,-0.6439078545656396,False
1778.0,AAVAS,-0.6648416112632005,False
1782.8,AAVAS,0.2699662542182235,False
1788.3,AAVAS,0.3085034776755702,False
1775.3,AAVAS,-0.7269473801934767,False
1738.4,AAVAS,-2.0785219399538035,False
1791.0,AAVAS,3.025770823745977,False
1777.2,AAVAS,-0.7705192629815727,False
1759.25,AAVAS,-1.0100157551204192,False
1778.2,AAVAS,1.0771635640187682,False
1746.95,AAVAS,-1.7573951186593217,False
1730.4,AAVAS,-0.9473654082830074,False
1717.3,AAVAS,-0.7570503929727357,False
1675.65,AAVAS,-2.425318814417976,False
1664.1,AAVAS,-0.6892847551696502,False
1673.4,AAVAS,0.5588606453939216,False
1629.25,AAVAS,-2.6383411019481384,False
1630.0,AAVAS,0.04603345097438094,False
1632.75,AAVAS,0.16871165644172237,False
1648.15,AAVAS,0.9431939978563841,False
1644.95,AAVAS,-0.19415708521676178,False
1716.25,AAVAS,4.33447825161859,False
1619.25,AAVAS,-5.651857246904591,False
1628.15,AAVAS,0.5496371777057307,False
1588.65,AAVAS,-2.4260663943739824,False
1574.05,AAVAS,-0.9190192931105123,False
1564.8,AAVAS,-0.5876560465042369,False
1596.8,AAVAS,2.0449897750511203,False
1625.2,AAVAS,1.7785571142284518,False
1525.2,AAVAS,-6.153088850603005,False
1550.35,AAVAS,1.6489640702858521,False
1632.3,AAVAS,5.285903183152185,False
1674.95,AAVAS,2.6128775347668887,False
1735.3,AAVAS,3.603092629630722,False
1847.7,AAVAS,6.477266178758723,False
1907.45,AAVAS,3.233750067651675,False
1837.6,AAVAS,-3.661957063094712,False
1853.8,AAVAS,0.8815846756639045,False
1900.45,AAVAS,2.516452691768256,False
1935.75,AAVAS,1.857454813333681,False
1891.05,AAVAS,-2.309182487407979,False
1914.7,AAVAS,1.25062795801274,False
1879.4,AAVAS,-1.843630856008771,False
1855.15,AAVAS,-1.2903054166223282,False
1869.5,AAVAS,0.7735223566827321,False
1872.5,AAVAS,0.16047071409468483,False
1853.1,AAVAS,-1.0360480640854486,False
1855.05,AAVAS,0.10522907560304162,False
1859.55,AAVAS,0.24258106250505396,False
1859.0,AAVAS,-0.029577048210582824,False
1549.95,AAVAS,-16.624529316837013,False
1541.95,AAVAS,-0.5161456821187738,False
1529.0,AAVAS,-0.8398456499886575,False
1548.35,AAVAS,1.265533028122956,False
1549.05,AAVAS,0.045209416475611164,False
1607.25,AAVAS,3.7571414738065245,False
1638.2,AAVAS,1.9256494011510306,False
1605.4,AAVAS,-2.002197533878647,False
1610.05,AAVAS,0.28964743989037256,False
1619.7,AAVAS,0.5993602683146637,False
1624.1,AAVAS,0.27165524479841885,False
1597.35,AAVAS,-1.647066067360381,False
1586.05,AAVAS,-0.7074216671361877,False
1564.4,AAVAS,-1.3650263232558801,False
1593.6,AAVAS,1.8665302991562216,False
1592.7,AAVAS,-0.05647590361445021,False
1550.8,AAVAS,-2.6307528096942367,False
1599.65,AAVAS,3.149987103430507,False
1580.85,AAVAS,-1.175257087487902,False
1560.2,AAVAS,-1.3062592908878012,False
1577.3,AAVAS,1.096013331624146,False
1589.8,AAVAS,0.7924935015532819,False
1597.05,AAVAS,0.4560322053088539,False
1581.2,AAVAS,-0.9924548386086807,False
1611.5,AAVAS,1.916266126992161,False
1602.05,AAVAS,-0.5864101768538688,False
1609.6,AAVAS,0.4712711837957517,False
1619.25,AAVAS,0.5995278330019893,False
1358.1,AAVAS,-16.127836961556284,False
1387.3,AAVAS,2.1500625874383283,False
1414.8,AAVAS,1.982267714265129,False
1390.1,AAVAS,-1.7458297992649197,False
1379.05,AAVAS,-0.794906841234444,False
1339.65,AAVAS,-2.8570392661614763,False
1378.9,AAVAS,2.9298697420968134,False
1364.45,AAVAS,-1.047936761186452,False
1378.3,AAVAS,1.0150610135952087,False
1371.0,AAVAS,-0.5296379598055512,False
1351.25,AAVAS,-1.4405543398978815,False
1349.2,AAVAS,-0.15171137835336967,False
1356.1,AAVAS,0.5114141713608022,False
1325.15,AAVAS,-2.282280067841591,False
1323.4,AAVAS,-0.1320605214504056,False
1315.65,AAVAS,-0.5856128154752893,False
1418.55,AAVAS,7.82122905027931,False
1415.45,AAVAS,-0.21853300905854134,False
1395.55,AAVAS,-1.4059133137871438,False
1452.15,AAVAS,4.055748629572586,False
1598.55,AAVAS,10.081603140171458,False
1626.0,AAVAS,1.7171811954583838,False
1584.0,AAVAS,-2.583025830258301,False
1579.5,AAVAS,-0.28409090909090606,False
1568.95,AAVAS,-0.6679328901551096,False
1508.25,AAVAS,-3.8688294719398386,False
1516.25,AAVAS,0.530416045085369,False
1494.3,AAVAS,-1.4476504534212675,False
1476.55,AAVAS,-1.1878471525128775,False
1504.85,AAVAS,1.9166299820527533,False
1484.05,AAVAS,-1.3821975612187232,False
1438.5,AAVAS,-3.0693035948923475,False
1447.0,AAVAS,0.590893291623229,False
1438.45,AAVAS,-0.5908776779543823,False
1418.05,AAVAS,-1.4181931940630554,False
1408.5,AAVAS,-0.6734600331441021,False
1385.45,AAVAS,-1.636492722754701,False
1412.25,AAVAS,1.9343895485221418,False
1436.85,AAVAS,1.7419012214551222,False
1420.2,AAVAS,-1.1587848418415203,False
1422.75,AAVAS,0.17955217574989746,False
1442.25,AAVAS,1.3705851344227638,False
1437.55,AAVAS,-0.3258797018547477,False
1443.15,AAVAS,0.38955166776808436,False
1460.1,AAVAS,1.174514083775069,False
1467.7,AAVAS,0.5205122936785322,False
1466.55,AAVAS,-0.07835388703414381,False
1459.65,AAVAS,-0.47049197095222484,False
1474.5,AAVAS,1.0173671770629777,False
1454.9,AAVAS,-1.3292641573414699,False
1436.9,AAVAS,-1.2371984328819807,False
1454.35,AAVAS,1.2144199317976057,False
1431.7,AAVAS,-1.557396775191655,False
1358.1,AAVAS,-5.140741775511637,False
27682.1,ABBOTINDIA,,False
27631.4,ABBOTINDIA,-0.18315084476971943,False
27774.45,ABBOTINDIA,0.5177081146811258,False
27849.8,ABBOTINDIA,0.2712925008415912,False
27282.35,ABBOTINDIA,-2.037537073874862,False
28994.25,ABBOTINDIA,6.274752724746957,False
28872.3,ABBOTINDIA,-0.4206006363330683,False
28748.3,ABBOTINDIA,-0.4294773883618541,False
28648.75,ABBOTINDIA,-0.3462813453317226,False
28251.25,ABBOTINDIA,-1.3874950914088746,False
27995.45,ABBOTINDIA,-0.9054466616521317,False
28109.6,ABBOTINDIA,0.4077448299634412,False
29053.85,ABBOTINDIA,3.3591726669892186,False
28655.35,ABBOTINDIA,-1.3715910283835009,False
28559.15,ABBOTINDIA,-0.3357139242759155,False
28513.3,ABBOTINDIA,-0.16054399378133688,False
28597.0,ABBOTINDIA,0.2935472218227986,False
29263.5,ABBOTINDIA,2.330664055670173,False
29803.25,ABBOTINDIA,1.8444478616706839,False
29741.0,ABBOTINDIA,-0.20886983802101966,False
30020.05,ABBOTINDIA,0.9382670387680259,False
29957.25,ABBOTINDIA,-0.20919352232924293,False
29490.2,ABBOTINDIA,-1.5590549866893677,False
29950.6,ABBOTINDIA,1.5611966009047018,False
29959.65,ABBOTINDIA,0.030216423043283314,False
29608.25,ABBOTINDIA,-1.172910898491808,False
29753.85,ABBOTINDIA,0.49175483184584756,False
28772.8,ABBOTINDIA,-3.297220359718156,False
28555.8,ABBOTINDIA,-0.7541845075905051,False
28235.55,ABBOTINDIA,-1.1214884541844383,False
27745.7,ABBOTINDIA,-1.7348696944100572,False
27298.1,ABBOTINDIA,-1.613222949862514,False
27929.7,ABBOTINDIA,2.3137141412772344,False
28978.7,ABBOTINDIA,3.7558584589164834,False
29295.5,ABBOTINDIA,1.0932167419518413,False
29460.45,ABBOTINDIA,0.5630557594169749,False
29329.2,ABBOTINDIA,-0.44551254308742294,False
29145.05,ABBOTINDIA,-0.6278725638612759,False
28314.0,ABBOTINDIA,-2.851427600913359,False
28553.05,ABBOTINDIA,0.8442819806456114,False
28724.3,ABBOTINDIA,0.5997607961321094,False
28597.85,ABBOTINDIA,-0.4402196050034335,False
27629.8,ABBOTINDIA,-3.3850446799322254,False
27351.2,ABBOTINDIA,-1.0083315840143547,False
27187.4,ABBOTINDIA,-0.5988768317295001,False
27224.35,ABBOTINDIA,0.13590854587051115,False
27114.7,ABBOTINDIA,-0.4027644369837935,False
27718.5,ABBOTINDIA,2.2268363655139067,False
27758.2,ABBOTINDIA,0.14322564352327039,False
27503.75,ABBOTINDIA,-0.9166660662434878,False
27496.2,ABBOTINDIA,-0.02745080216334239,False
27378.3,ABBOTINDIA,-0.4287865232286747,False
27723.4,ABBOTINDIA,1.2604873202499922,False
28053.1,ABBOTINDIA,1.1892480720257836,False
28441.05,ABBOTINDIA,1.382913118336293,False
28850.0,ABBOTINDIA,1.4378864352757814,False
29040.0,ABBOTINDIA,0.658578856152503,False
29035.25,ABBOTINDIA,-0.016356749311297047,False
29111.3,ABBOTINDIA,0.26192300737895025,False
28994.25,ABBOTINDIA,-0.4020775437716617,False
28332.65,ABBOTINDIA,-2.281831742500662,False
28255.7,ABBOTINDIA,-0.2715947855213008,False
28616.55,ABBOTINDIA,1.277087454920589,False
29184.7,ABBOTINDIA,1.9853895735160387,False
29271.65,ABBOTINDIA,0.29793007980210007,False
29165.5,ABBOTINDIA,-0.36263756911550926,False
29016.15,ABBOTINDIA,-0.5120776259621818,False
28267.05,ABBOTINDIA,-2.581665727534499,False
28104.55,ABBOTINDIA,-0.5748742794172035,False
28034.75,ABBOTINDIA,-0.24835836190225669,False
28551.25,ABBOTINDIA,1.8423563613015892,False
28640.85,ABBOTINDIA,0.31382163653079775,False
28392.4,ABBOTINDIA,-0.8674672713973153,False
28808.25,ABBOTINDIA,1.4646525126442267,False
28832.1,ABBOTINDIA,0.08278878446277282,False
29020.4,ABBOTINDIA,0.6530915195216647,False
28946.6,ABBOTINDIA,-0.25430386900250346,False
28371.7,ABBOTINDIA,-1.9860709029730583,False
29209.55,ABBOTINDIA,2.9531187768092826,False
29174.6,ABBOTINDIA,-0.11965264784976615,False
29028.1,ABBOTINDIA,-0.502149129722429,False
28455.15,ABBOTINDIA,-1.9737771331916232,False
28625.85,ABBOTINDIA,0.5998914080579398,False
28509.1,ABBOTINDIA,-0.40784815123393603,False
28433.45,ABBOTINDIA,-0.26535386946623385,False
28473.05,ABBOTINDIA,0.13927258211718918,False
28406.9,ABBOTINDIA,-0.23232495289404742,False
28978.7,ABBOTINDIA,2.0128912341719873,False
26980.65,ABBOTINDIA,-6.89489176533109,False
27309.85,ABBOTINDIA,1.2201336884026137,False
27053.95,ABBOTINDIA,-0.9370245534120358,False
27929.9,ABBOTINDIA,3.237789675814451,False
